"nav-link href","badge-label","gallery-information","badge","nav-link","listing-location","price","bed","bath","listing-floorarea","listing-floorarea 2","listing-features","listing-property-type 2","listing-property-type 3","name","hidden-sm href","hidden-sm href 2","listing-agent-phone-number","featured-action href","lazy src"
"https://www.ddproperty.com/property/78004-1-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%AA%E0%B8%B8%E0%B8%82-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10498188","","7","","78004-1-คอนโดแสนสุข, กรุงเทพ","แสมดำ, บางขุนเทียน, กรุงเทพ","660,000","1","1","23 ตร.ม.","฿28,696 / ตารางเมตร","","","","ESC ASSET","https://www.ddproperty.com/property/78004-1-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%AA%E0%B8%B8%E0%B8%82-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10498188#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist",""
"https://www.ddproperty.com/property/chewathai-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-27-%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-27-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768276","เอเจนซี่อสังหาฯ","12","LiveTour","Chewathai เพชรเกษม 27 (ชีวาทัย เพชรเกษม 27), กรุงเทพ","27 ถนนเพชรเกษม 27, บางหว้า, ภาษีเจริญ, กรุงเทพ","2,300,000","1","1","26 ตร.ม.","฿88,462 / ตารางเมตร","6 นาที (480 ม.) ถึง BL34 MRT บางหว้า","ขายขาด","ปีที่สร้างเสร็จ: 2017","Agentbkk Winner Estate","https://www.ddproperty.com/property/chewathai-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-27-%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-27-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768276#contact-agent","tel:+66958966656","+66 95 896 6656","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist",""
"https://www.ddproperty.com/property/78004-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10498076","","5","","78004-ลุมพินี คอนโดทาวน์, ชลบุรี","บ้านสวน, เมืองชลบุรี, ชลบุรี","890,000","1","1","26 ตร.ม.","฿34,231 / ตารางเมตร","","","","ESC ASSET","https://www.ddproperty.com/property/78004-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10498076#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/niche-mono-ratchavipha-%E0%B8%99%E0%B8%B4%E0%B8%8A-%E0%B9%82%E0%B8%A1%E0%B9%82%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%A7%E0%B8%B4%E0%B8%A0%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10393580","","34","","Niche Mono Ratchavipha : นิช โมโน รัชวิภา, กรุงเทพ","292 รัชดาภิเษก, ลาดยาว, จตุจักร, กรุงเทพ","3,100,000","1","1","34 ตร.ม.","฿91,176 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2016","ESC ASSET","https://www.ddproperty.com/property/niche-mono-ratchavipha-%E0%B8%99%E0%B8%B4%E0%B8%8A-%E0%B9%82%E0%B8%A1%E0%B9%82%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%A7%E0%B8%B4%E0%B8%A0%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10393580#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%95%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%B4%E0%B8%99-%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B8%B0-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10393561","","8","","เดอะพาร์คแลนด์ ตากสิน-ท่าพระ, กรุงเทพ","บุคคโล, ธนบุรี, กรุงเทพ","1,800,000","1","1","28 ตร.ม.","฿64,286 / ตารางเมตร","3 นาที (230 ม.) ถึง B12 BRT ราชพฤกษ์","","","ESC ASSET","https://www.ddproperty.com/property/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%95%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%B4%E0%B8%99-%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B8%B0-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10393561#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/d-d-tower-%E0%B8%94%E0%B8%B5-%E0%B8%94%E0%B8%B5-%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10085799","","10","","D.D. Tower (ดี.ดี. ทาวเวอร์), กรุงเทพ","ดินแดง, ดินแดง, กรุงเทพ","1,600,000","1","1","46 ตร.ม.","฿35,088 / ตารางเมตร","7 นาที (510 ม.) ถึง N4 BTS สนามเป้า","เช่าระยะยาว","","ESC ASSET","https://www.ddproperty.com/property/d-d-tower-%E0%B8%94%E0%B8%B5-%E0%B8%94%E0%B8%B5-%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10085799#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/80121-%E0%B8%82%E0%B8%B2%E0%B8%A2-condo-%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88-10-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10599787","","15","","80121 - ขาย Condo ไทยรงค์ทาวว์เวอร์ อาคาร 1ชั้นที่ 10, กรุงเทพ","สวนหลวง, สวนหลวง, กรุงเทพ","1,350,000","","","41 ตร.ม.","฿32,927 / ตารางเมตร","","","","ESC ASSET","https://www.ddproperty.com/property/80121-%E0%B8%82%E0%B8%B2%E0%B8%A2-condo-%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88-10-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10599787#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-line-jatujak-mochit-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3-%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B8%95-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10672471","","30","","The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ","10,900,000","2","2","57 ตร.ม.","฿191,834 / ตารางเมตร","5 นาที (380 ม.) ถึง BL13 MRT สวนจตุจักร","ขายขาด","ปีที่สร้างเสร็จ: 2018","ESC ASSET","https://www.ddproperty.com/property/the-line-jatujak-mochit-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3-%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B8%95-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10672471#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/belle-grand-rama-9-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9783689","","15","","Belle Grand Rama 9 : เบลล์ แกรนด์ พระราม 9, กรุงเทพ","131 ถนนพระราม 9, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","8,500,000","2","1","59 ตร.ม.","฿144,068 / ตารางเมตร","7 นาที (540 ม.) ถึง BL20 MRT พระราม 9","ขายขาด","ปีที่สร้างเสร็จ: 2015","Evehouse Professional Real Estate Agent","https://www.ddproperty.com/property/belle-grand-rama-9-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9783689#contact-agent","tel:+66853651562","+66 85 365 1562","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/lumpini-ville-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%A3%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%A7-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10540822","","20","","Lumpini Ville นครอินทร์ ริเวอร์วิว, นนทบุรี","นครอินทร์, บางเขน, เมืองนนทบุรี, นนทบุรี","1,880,000","1","1","26 ตร.ม.","฿72,308 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2015","ESC ASSET","https://www.ddproperty.com/property/lumpini-ville-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%A3%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%A7-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10540822#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/esta-bliss-ramintra-%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B8%95%E0%B9%89%E0%B8%B2-%E0%B8%9A%E0%B8%A5%E0%B8%B4%E0%B8%8B-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10750868","","20","","Esta Bliss Ramintra : เอสต้า บลิซ รามอินทรา, กรุงเทพ","ถนนรามอินทรา, มีนบุรี, มีนบุรี, กรุงเทพ","3,000,000","2","1","42 ตร.ม.","฿70,705 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2016","ESC ASSET","https://www.ddproperty.com/property/esta-bliss-ramintra-%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B8%95%E0%B9%89%E0%B8%B2-%E0%B8%9A%E0%B8%A5%E0%B8%B4%E0%B8%8B-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10750868#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-line-jatujak-mochit-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3-%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B8%95-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10653871","","30","","The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ","11,900,000","2","2","57 ตร.ม.","฿209,433 / ตารางเมตร","5 นาที (380 ม.) ถึง BL13 MRT สวนจตุจักร","ขายขาด","ปีที่สร้างเสร็จ: 2018","ESC ASSET","https://www.ddproperty.com/property/the-line-jatujak-mochit-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3-%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B8%95-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10653871#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/lumpini-place-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A14-%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%84%E0%B8%97-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10390821","","7","","LUMPINI PLACE พระราม4-กล้วยน้ำไท, กรุงเทพ","- -, พระโขนง, คลองเตย, กรุงเทพ","5,500,000","2","2","58 ตร.ม.","฿94,828 / ตารางเมตร","2 นาที (170 ม.) ถึง E7 BTS เอกมัย","","","Sirilak Supannachat","https://www.ddproperty.com/property/lumpini-place-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A14-%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%84%E0%B8%97-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10390821#contact-agent","tel:+66891225445","+66 89 122 5445","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B9%80%E0%B8%A5%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%A7-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%B4%E0%B8%A7%E0%B8%B2-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10263814","","9","","เลควิว อาคารเจนิวา เมืองทองธานี, นนทบุรี","ปากเกร็ด, ปากเกร็ด, นนทบุรี","2,500,000","2","2","87 ตร.ม.","฿28,736 / ตารางเมตร","","","","ESC ASSET","https://www.ddproperty.com/property/%E0%B9%80%E0%B8%A5%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%A7-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%B4%E0%B8%A7%E0%B8%B2-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10263814#contact-agent","tel:+66986896448","+66 98 689 6448","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/223?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
