"nav-link href","badge-label","gallery-information","badge","nav-link","listing-location","price","bed","bath","listing-floorarea","listing-floorarea 2","listing-features","listing-property-type 2","listing-property-type 3","name","hidden-sm href","hidden-sm href 2","listing-agent-phone-number","featured-action href","lazy src"
"https://www.ddproperty.com/property/beatniq-sukhumvit-32-%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-32-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10423389","เอเจนซี่อสังหาฯ","8","LiveTour","BEATNIQ Sukhumvit 32 : บีทนิค สุขุมวิท 32, กรุงเทพ","ซอยสุขุมวิท 32 ถนนสุขุมวิท, คลองตัน, คลองเตย, กรุงเทพ","24,000,000","2","2","83 ตร.ม.","฿289,157 / ตารางเมตร","4 นาที (330 ม.) ถึง E6 BTS ทองหล่อ","ขายขาด","ปีที่สร้างเสร็จ: 2018","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/beatniq-sukhumvit-32-%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-32-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10423389#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist",""
"https://www.ddproperty.com/property/khun-by-yoo-%E0%B8%84%E0%B8%B8%E0%B8%93-%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B8%A2%E0%B8%B9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10423344","เอเจนซี่อสังหาฯ","14","LiveTour","Khun By Yoo : คุณ บาย ยู, กรุงเทพ","338 ถนนทองหล่อ, คลองตันเหนือ, วัฒนา, กรุงเทพ","25,000,000","1","1","48 ตร.ม.","฿520,833 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2020","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/khun-by-yoo-%E0%B8%84%E0%B8%B8%E0%B8%93-%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B8%A2%E0%B8%B9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10423344#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/fynn-sukhumvit-31-%E0%B8%9F%E0%B8%B4%E0%B8%99%E0%B8%99%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-31-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10432068","เอเจนซี่อสังหาฯ","21","LiveTour","Fynn Sukhumvit 31 : ฟินน์ สุขุมวิท 31, กรุงเทพ","77 ถนนสุขุมวิท, คลองเตยเหนือ, วัฒนา, กรุงเทพ","18,100,000","2","2","80 ตร.ม.","฿226,250 / ตารางเมตร","9 นาที (700 ม.) ถึง BL22 MRT สุขุมวิท","ขายขาด","ปีที่สร้างเสร็จ: 2019","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/fynn-sukhumvit-31-%E0%B8%9F%E0%B8%B4%E0%B8%99%E0%B8%99%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-31-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10432068#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/khun-by-yoo-%E0%B8%84%E0%B8%B8%E0%B8%93-%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B8%A2%E0%B8%B9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10432011","เอเจนซี่อสังหาฯ","18","LiveTour","Khun By Yoo : คุณ บาย ยู, กรุงเทพ","338 ถนนทองหล่อ, คลองตันเหนือ, วัฒนา, กรุงเทพ","33,500,000","2","2","80 ตร.ม.","฿418,750 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2020","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/khun-by-yoo-%E0%B8%84%E0%B8%B8%E0%B8%93-%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B8%A2%E0%B8%B9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10432011#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-strand-thonglor-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10432405","เอเจนซี่อสังหาฯ","28","LiveTour","The Strand Thonglor, กรุงเทพ","8/13 ซ.สุขุมวิท 55 แขวงคลองตันเหนือ เขตวัฒนา กทม., คลองตันเหนือ, วัฒนา, กรุงเทพ","19,800,000","1","1","55 ตร.ม.","฿360,000 / ตารางเมตร","3 นาที (210 ม.) ถึง E6 BTS ทองหล่อ","ขายขาด","ปีที่สร้างเสร็จ: 2021","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/the-strand-thonglor-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10432405#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/beatniq-sukhumvit-32-%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-32-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9970528","เอเจนซี่อสังหาฯ","9","LiveTour","BEATNIQ Sukhumvit 32 : บีทนิค สุขุมวิท 32, กรุงเทพ","ซอยสุขุมวิท 32 ถนนสุขุมวิท, คลองตัน, คลองเตย, กรุงเทพ","34,000,000","2","2","108 ตร.ม.","฿315,956 / ตารางเมตร","4 นาที (330 ม.) ถึง E6 BTS ทองหล่อ","ขายขาด","ปีที่สร้างเสร็จ: 2018","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/beatniq-sukhumvit-32-%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-32-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9970528#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%82%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%E0%B8%8B%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9965817","เอเจนซี่อสังหาฯ","11","LiveTour","เดอะ สุโขทัย เรสซิเด้นซ์ คอนโดมิเนียม, กรุงเทพ","3 ถนนสาทรใต้ แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพมหานคร, ทุ่งมหาเมฆ, สาทร, กรุงเทพ","65,000,000","3","4","257 ตร.ม.","฿252,977 / ตารางเมตร","9 นาที (650 ม.) ถึง BL25 MRT ลุมพินี","ขายขาด","ปีที่สร้างเสร็จ: 2012","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%82%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%E0%B8%8B%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9965817#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-met-sathorn-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9156010","เอเจนซี่อสังหาฯ","10","LiveTour","The Met Sathorn, กรุงเทพ","123 ถนนสาทรใต้, สาทร, กรุงเทพ","18,900,000","2","2","102 ตร.ม.","฿185,294 / ตารางเมตร","6 นาที (420 ม.) ถึง B1 BRT สาทร","ขายขาด","ปีที่สร้างเสร็จ: 2009","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/the-met-sathorn-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9156010#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-cache-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A13-%E0%B8%AA%E0%B8%B3%E0%B9%82%E0%B8%A3%E0%B8%87-%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%B2%E0%B8%A2-10765993","เอเจนซี่อสังหาฯ","6","","The Cache พระราม3-สำโรง, สมุทรปราการ","สุขุมวิท (ปู่เจ้าฯ), สำโรงกลาง, พระประแดง, สมุทรปราการ","890,000","1","1","29 ตร.ม.","฿30,200 / ตารางเมตร","","ปีที่สร้างเสร็จ: 2013","","ARAYA PRESTIGE PROPERTY AGENTคุณกุ้ง","https://www.ddproperty.com/property/the-cache-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A13-%E0%B8%AA%E0%B8%B3%E0%B9%82%E0%B8%A3%E0%B8%87-%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%B2%E0%B8%A2-10765993#contact-agent","tel:+66988838650","+66 98 883 8650","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/noble-ploenchit-%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%A5-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%95-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10743901","เอเจนซี่อสังหาฯ","28","LiveTour","Noble Ploenchit : โนเบิล เพลินจิต, กรุงเทพ","1035 ถนนเพลินจิต, ลุมพินี, ปทุมวัน, กรุงเทพ","12,100,000","","","48 ตร.ม.","฿254,255 / ตารางเมตร","1 นาที (100 ม.) ถึง E2 BTS เพลินจิต","ขายขาด","ปีที่สร้างเสร็จ: 2017","Serve Property Management","https://www.ddproperty.com/property/noble-ploenchit-%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%A5-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%95-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10743901#contact-agent","tel:+66876968665","+66 87 696 8665","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/muniq-langsuan-%E0%B8%A1%E0%B8%B4%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B8%84-%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10036433","เอเจนซี่อสังหาฯ","13","LiveTour","Muniq Langsuan : มิวนีค หลังสวน, กรุงเทพ","ซอยต้นสน, ลุมพินี, ปทุมวัน, กรุงเทพ","39,000,000","2","2","96 ตร.ม.","฿406,250 / ตารางเมตร","11 นาที (810 ม.) ถึง S1 BTS ราชดำริ","ขายขาด","ปีที่สร้างเสร็จ: 2021","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/muniq-langsuan-%E0%B8%A1%E0%B8%B4%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B8%84-%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10036433#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-lofts-silom-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A5%E0%B8%AD%E0%B8%9F%E0%B8%97%E0%B9%8C-%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9799860","เอเจนซี่อสังหาฯ","11","LiveTour","The Lofts Silom : เดอะ ลอฟท์ สีลม, กรุงเทพ","ถนนประมวญ, สีลม, บางรัก, กรุงเทพ","23,000,000","2","2","86 ตร.ม.","฿267,442 / ตารางเมตร","6 นาที (440 ม.) ถึง S5 BTS สุรศักดิ์","ขายขาด","ปีที่สร้างเสร็จ: 2020","Citadel Real Estate Co., Ltd.","https://www.ddproperty.com/property/the-lofts-silom-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A5%E0%B8%AD%E0%B8%9F%E0%B8%97%E0%B9%8C-%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-9799860#contact-agent","tel:+66834898000","+66 83 489 8000","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-line-phahonyothin-park-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%9E%E0%B8%AB%E0%B8%A5%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10765990","เอเจนซี่อสังหาฯ","15","","The Line Phahonyothin Park : เดอะ ไลน์ พหลโยธิน พาร์ค, กรุงเทพ","1090 ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ","4,600,000","1","1","46 ตร.ม.","฿100,000 / ตารางเมตร","7 นาที (510 ม.) ถึง N9 BTS ห้าแยกลาดพร้าว","ขายขาด","ปีที่สร้างเสร็จ: 2021","Connex Property","https://www.ddproperty.com/property/the-line-phahonyothin-park-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%9E%E0%B8%AB%E0%B8%A5%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10765990#contact-agent","tel:+66990199900","+66 99 019 9900","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-editor-vertical-village-%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2-%E0%B8%94%E0%B8%B4-%E0%B9%80%E0%B8%AD%E0%B8%94%E0%B8%B4%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10765490","เอเจนซี่อสังหาฯ","21","LiveTour","The Editor Vertical Village สะพานควาย (ดิ เอดิเตอร์ สะพานควาย), กรุงเทพ","1155 ซอยพหลโยธิน แขวงสามเสนใน เขตพญาไท กรุงเทพมหานคร, สามเสนใน, พญาไท, กรุงเทพ","5,300,000","1","1","39 ตร.ม.","฿135,897 / ตารางเมตร","1 นาที (70 ม.) ถึง N7 BTS สะพานควาย","ขายขาด","ปีที่สร้างเสร็จ: 2015","NR AGENT","https://www.ddproperty.com/property/the-editor-vertical-village-%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2-%E0%B8%94%E0%B8%B4-%E0%B9%80%E0%B8%AD%E0%B8%94%E0%B8%B4%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10765490#contact-agent","tel:+66988359249","+66 98 835 9249","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/380?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
